      26.7931    0.0133299
      26.9476    0.0132892
      27.0579    0.0132604
      27.2142    0.0132198
      27.3244    0.0131911
      27.4517    0.0131584
      27.5928    0.0131221
      27.7030    0.0130940
      27.8629    0.0130533
      27.9732    0.0130253
      28.1132    0.0129902
      28.2452    0.0129569
      28.3555    0.0129295
      28.5191    0.0128887
      28.6294    0.0128614
      28.7747    0.0128257
      28.9052    0.0127936
      29.0154    0.0127667
      29.1829    0.0127259
      29.2931    0.0126991
      29.4362    0.0126646
      29.5728    0.0126316
      29.6830    0.0126052
      29.8544    0.0125643
      29.9647    0.0125381
      30.0977    0.0125067
      30.2483    0.0124711
      30.3585    0.0124453
      30.5339    0.0124044
      30.6441    0.0123786
      30.7592    0.0123520
      30.9318    0.0123121
      31.0420    0.0122867
      31.2002    0.0122506
      31.3317    0.0122205
      31.4420    0.0121955
      31.6235    0.0121545
      31.7337    0.0121296
      31.8617    0.0121009
      32.0276    0.0120638
      32.1379    0.0120392
      32.3026    0.0120027
      32.4339    0.0119736
      32.5441    0.0119494
      32.7320    0.0119083
      32.8423    0.0118841
      32.9641    0.0118577
      33.1426    0.0118189
      33.2528    0.0117951
      33.4051    0.0117624
      33.5554    0.0117301
      33.6656    0.0117065
      33.8461    0.0116682
      33.9704    0.0116417
      34.0806    0.0116185
      34.2774    0.0115770
      34.3876    0.0115538
      34.5076    0.0115288
      34.6969    0.0114894
      34.8072    0.0114664
      34.9486    0.0114373
      35.1187    0.0114021
      35.2290    0.0113795
      35.3896    0.0113467
      35.5429    0.0113154
      35.6532    0.0112930
      35.8306    0.0112572
      35.9694    0.0112291
      36.0797    0.0112070
      36.2716    0.0111686
      36.3984    0.0111432
      36.5086    0.0111214
      36.7126    0.0110810
      36.8297    0.0110578
      36.9399    0.0110362
      37.1532    0.0109944
      37.2635    0.0109728
      37.3740    0.0109513
      37.5894    0.0109095
      37.6997    0.0108881
      37.8150    0.0108660
      38.0172    0.0108272
      38.1201    0.0108074
      38.1752    0.0107969
      38.2560    0.0107815
      38.3295    0.0107675
      38.4030    0.0107535
      38.4765    0.0107396
      38.5429    0.0107270
      38.5797    0.0107200
      38.6235    0.0107118
      38.6970    0.0106979
      38.7705    0.0106841
      38.8440    0.0106702
      38.9175    0.0106564
      38.9868    0.0106434
      39.0235    0.0106366
      39.0645    0.0106289
      39.1380    0.0106152
      39.2115    0.0106015
      39.2850    0.0105878
      39.3585    0.0105741
      39.4320    0.0105605
      39.4699    0.0105535
      39.5067    0.0105467
      39.5790    0.0105333
      39.6525    0.0105197
      39.7260    0.0105061
      39.7995    0.0104926
      39.8730    0.0104791
      39.9189    0.0104707
      39.9557    0.0104640
      40.0200    0.0104522
      40.0935    0.0104387
      40.1670    0.0104253
      40.2405    0.0104120
      40.3140    0.0103986
      40.3706    0.0103883
      40.4257    0.0103783
      40.5529    0.0103553
      40.7515    0.0103195
      40.8617    0.0102997
      40.9755    0.0102793
      41.1960    0.0102399
      41.3188    0.0102180
      41.4290    0.0101985
      41.6370    0.0101617
      41.7786    0.0101367
      41.8888    0.0101174
      42.0780    0.0100843
      42.2411    0.0100558
      42.3514    0.0100366
      42.5190    0.0100076
      42.7065   0.00997515
      42.8167   0.00995614
      42.9599   0.00993161
      43.1747   0.00989485
      43.2849   0.00987601
      43.4009   0.00985635
      43.6214   0.00981898
      43.7560   0.00979620
      43.8663   0.00977768
      44.0624   0.00974481
      44.2300   0.00971680
      44.3402   0.00969845
      44.5034   0.00967140
      44.7069   0.00963772
      44.8171   0.00961952
      44.9444   0.00959865
      45.1649   0.00956252
      45.2970   0.00954092
      45.4073   0.00952301
      45.6059   0.00949081
      45.7799   0.00946266
      45.8901   0.00944488
      46.0469   0.00941974
      46.2658   0.00938470
      46.3761   0.00936707
      46.4879   0.00934933
      46.7084   0.00931436
      46.8651   0.00928959
      46.9753   0.00927224
      47.1494   0.00924495
      47.3572   0.00921246
      47.4674   0.00919524
      47.5904   0.00917617
      47.8109   0.00914201
      47.9626   0.00911855
      48.0729   0.00910159
      48.2518   0.00907415
      48.4611   0.00904216
      48.5713   0.00902535
      48.6928   0.00900694
      48.9133   0.00897354
      49.0730   0.00894944
      49.1832   0.00893287
      49.3543   0.00890725
      49.5748   0.00887432
      49.6881   0.00885741
      49.7984   0.00884108
      50.0158   0.00880893
      50.1963   0.00878231
      50.3066   0.00876611
      50.4568   0.00874414
      50.6773   0.00871198
      50.8181   0.00869151
      50.9283   0.00867557
      51.1183   0.00864816
      51.3330   0.00861731
      51.4432   0.00860149
      51.5593   0.00858495
      51.7798   0.00855356
      51.9615   0.00852776
      52.0718   0.00851215
      52.2208   0.00849116
      52.4413   0.00846020
      52.5935   0.00843888
      52.7038   0.00842351
      52.8823   0.00839869
      53.1027   0.00836815
      53.2290   0.00835066
      53.3393   0.00833550
      53.5437   0.00830744
      53.7578   0.00827819
      53.8680   0.00826314
      53.9847   0.00824731
      54.2052   0.00821747
      54.4004   0.00819115
      54.5106   0.00817631
      54.6462   0.00815818
      54.8667   0.00812874
      55.0466   0.00810479
      55.1568   0.00809016
      55.3077   0.00807025
      55.5282   0.00804121
      55.6964   0.00801912
      55.8067   0.00800470
      55.9692   0.00798352
      56.1897   0.00795485
      56.3500   0.00793409
      56.4602   0.00791987
      56.6307   0.00789798
      56.8512   0.00786974
      57.0073   0.00784978
      57.1175   0.00783575
      57.2922   0.00781362
      57.5127   0.00778575
      57.6683   0.00776614
      57.7786   0.00775232
      57.9537   0.00773045
      58.1742   0.00770300
      58.3332   0.00768329
      58.4435   0.00766967
      58.6152   0.00764852
      58.8356   0.00762146
      59.0020   0.00760112
      59.1122   0.00758770
      59.2766   0.00756776
      59.4971   0.00754105
      59.6747   0.00751965
      59.7849   0.00750641
      59.9381   0.00748811
      60.1586   0.00746180
      60.3513   0.00743887
      60.4615   0.00742580
      60.5996   0.00740953
      60.8201   0.00738359
      61.0319   0.00735880
      61.1422   0.00734591
      61.2611   0.00733209
      61.4816   0.00730650
      61.7021   0.00728104
      61.8269   0.00726668
      61.9371   0.00725406
      62.1431   0.00723051
      62.3636   0.00720541
      62.5156   0.00718813
      62.6259   0.00717567
      62.8046   0.00715554
      63.0251   0.00713077
      63.2086   0.00711026
      63.3188   0.00709797
      63.4661   0.00708164
      63.6866   0.00705723
      63.9057   0.00703309
      64.0160   0.00702097
      64.1275   0.00700878
      64.3480   0.00698473
      64.5685   0.00696078
      64.7173   0.00694466
      64.8276   0.00693279
      65.0095   0.00691326
      65.2300   0.00688966
      65.4230   0.00686907
      65.5332   0.00685734
      65.6710   0.00684276
      65.8915   0.00681951
      66.1120   0.00679637
      66.2432   0.00678260
      66.3535   0.00677110
      66.5530   0.00675038
      66.7735   0.00672756
      66.9576   0.00670861
      67.0679   0.00669729
      67.2145   0.00668231
      67.4350   0.00665986
      67.6555   0.00663749
      67.7867   0.00662420
      67.8970   0.00661310
      68.0965   0.00659308
      68.3170   0.00657100
      68.5101   0.00655177
      68.6203   0.00654083
      68.7580   0.00652723
      68.9785   0.00650550
      69.1990   0.00648389
      69.3482   0.00646931
      69.4584   0.00645857
      69.6399   0.00644094
      69.8604   0.00641963
      70.0807   0.00639845
      70.1909   0.00638786
      70.3014   0.00637731
      70.5219   0.00635632
      70.7424   0.00633541
      70.9280   0.00631790
      71.0383   0.00630752
      71.1834   0.00629390
      71.4039   0.00627330
      71.6244   0.00625279
      71.7801   0.00623836
      71.8904   0.00622819
      72.0654   0.00621213
      72.2859   0.00619192
      72.5064   0.00617182
      72.6370   0.00615992
      72.7472   0.00614993
      72.9474   0.00613188
      73.1679   0.00611205
      73.3884   0.00609234
      73.6089   0.00607275
      73.8294   0.00605322
      74.0499   0.00603377
      74.2549   0.00601578
      74.3652   0.00600613
      74.4908   0.00599518
      74.7113   0.00597605
      74.9318   0.00595701
      75.1264   0.00594027
      75.2366   0.00593081
      75.3728   0.00591918
      75.5933   0.00590041
      75.8138   0.00588173
      76.0028   0.00586578
      76.1130   0.00585651
      76.2548   0.00584464
      76.4753   0.00582624
      76.6958   0.00580794
      76.8843   0.00579237
      76.9945   0.00578328
      77.1368   0.00577161
      77.3573   0.00575358
      77.5778   0.00573564
      77.7709   0.00571999
      77.8811   0.00571109
      78.0188   0.00570001
      78.2393   0.00568233
      78.4598   0.00566474
      78.6626   0.00564864
      78.7729   0.00563990
      78.9008   0.00562982
      79.1213   0.00561249
      79.3418   0.00559525
      79.5596   0.00557830
      79.6698   0.00556973
      79.7828   0.00556101
      80.0033   0.00554402
      80.2237   0.00552711
      80.4442   0.00551029
      80.5721   0.00550057
      80.6823   0.00549222
      80.8852   0.00547689
      81.1057   0.00546032
      81.3262   0.00544383
      81.4797   0.00543239
      81.5899   0.00542421
      81.7672   0.00541109
      81.9877   0.00539484
      82.2082   0.00537868
      82.3926   0.00536521
      82.5029   0.00535719
      82.6492   0.00534659
      82.8697   0.00533066
      83.0902   0.00531481
      83.3107   0.00529905
      83.4213   0.00529115
      83.5316   0.00528333
      83.7517   0.00526775
      83.9722   0.00525221
      84.1927   0.00523676
      84.3453   0.00522609
      84.4556   0.00521842
      84.6337   0.00520608
      84.8542   0.00519085
      85.0747   0.00517570
      85.2749   0.00516201
      85.3851   0.00515449
      85.5156   0.00514562
      85.7361   0.00513070
      85.9566   0.00511585
      86.1771   0.00510108
      86.3204   0.00509151
      86.4306   0.00508418
      86.6181   0.00507175
      86.8386   0.00505719
      87.0591   0.00504271
      87.2613   0.00502949
      87.3716   0.00502230
      87.5001   0.00501396
      87.7206   0.00499970
      87.9411   0.00498550
      88.1616   0.00497138
      88.3183   0.00496138
      88.4286   0.00495437
      88.6026   0.00494335
      88.8231   0.00492944
      89.0436   0.00491560
      89.2641   0.00490183
      89.3812   0.00489454
      89.4914   0.00488771
      89.7051   0.00487449
      89.9256   0.00486093
      90.1461   0.00484743
      90.3397   0.00483563
      90.4499   0.00482893
      90.5870   0.00482064
      90.8075   0.00480734
      91.0280   0.00479411
      91.2485   0.00478095
      91.4144   0.00477108
      91.5247   0.00476454
      91.6895   0.00475481
      91.9100   0.00474184
      92.1305   0.00472894
      92.3510   0.00471610
      92.4953   0.00470773
      92.6055   0.00470135
      92.7920   0.00469061
      93.0125   0.00467797
      93.2330   0.00466538
      93.4535   0.00465286
      93.5822   0.00464557
      93.6925   0.00463936
      93.8945   0.00462800
      94.1150   0.00461566
      94.3355   0.00460338
      94.5560   0.00459117
      94.6754   0.00458458
      94.7856   0.00457851
      94.9970   0.00456693
      95.2175   0.00455489
      95.4380   0.00454292
      95.6584   0.00453101
      95.7748   0.00452474
      95.8851   0.00451882
      96.0994   0.00450736
      96.3199   0.00449562
      96.5404   0.00448395
      96.7609   0.00447233
      96.8806   0.00446604
      96.9909   0.00446026
      97.2019   0.00444926
      97.4224   0.00443781
      97.6429   0.00442641
      97.8634   0.00441508
      97.9928   0.00440845
      98.1031   0.00440283
      98.3044   0.00439258
      98.5249   0.00438141
      98.7454   0.00437030
      98.9659   0.00435925
      99.1115   0.00435197
      99.2218   0.00434648
      99.4069   0.00433729
      99.6274   0.00432640
      99.8479   0.00431556
      100.068   0.00430477
      100.237   0.00429656
      100.347   0.00429120
      100.509   0.00428335
      100.730   0.00427272
      100.950   0.00426215
      101.171   0.00425163
      101.369   0.00424222
      101.479   0.00423700
      101.612   0.00423073
      101.832   0.00422036
      102.053   0.00421004
      102.273   0.00419977
      102.494   0.00418956
      102.618   0.00418383
      102.728   0.00417876
      102.935   0.00416927
      103.155   0.00415920
      103.376   0.00414918
      103.596   0.00413921
      103.763   0.00413169
      103.873   0.00412674
      104.037   0.00411941
      104.258   0.00410958
      104.478   0.00409980
      104.699   0.00409008
      104.915   0.00408057
      105.026   0.00407574
      105.140   0.00407076
      105.360   0.00406117
      105.581   0.00405163
      105.801   0.00404213
      106.022   0.00403268
      106.185   0.00402571
      106.295   0.00402102
      106.463   0.00401392
      106.683   0.00400460
      106.904   0.00399533
      107.124   0.00398611
      107.345   0.00397693
      107.461   0.00397209
      107.572   0.00396753
      107.786   0.00395871
      108.006   0.00394965
      108.227   0.00394065
      108.447   0.00393169
      108.635   0.00392410
      108.745   0.00391965
      108.888   0.00391391
      109.109   0.00390507
      109.329   0.00389628
      109.550   0.00388753
      109.770   0.00387882
      109.926   0.00387270
      110.036   0.00386838
      110.211   0.00386154
      110.432   0.00385295
      110.652   0.00384441
      110.873   0.00383591
      111.093   0.00382745
      111.224   0.00382245
      111.334   0.00381824
      111.534   0.00381065
      111.755   0.00380231
      111.975   0.00379401
      112.196   0.00378574
      112.416   0.00377753
      112.530   0.00377331
      112.640   0.00376922
      112.857   0.00376120
      113.078   0.00375308
      113.298   0.00374502
      113.519   0.00373698
      113.721   0.00372965
      113.824   0.00372591
      113.879   0.00372392
      113.960   0.00372103
      114.033   0.00371838
      114.107   0.00371574
      114.180   0.00371311
      114.254   0.00371048
      114.327   0.00370785
      114.401   0.00370523
      114.474   0.00370261
      114.548   0.00369999
      114.621   0.00369738
      114.695   0.00369477
      114.768   0.00369217
      114.842   0.00368957
      114.915   0.00368698
      114.989   0.00368439
      115.062   0.00368180
      115.126   0.00367954
      115.163   0.00367825
      115.209   0.00367664
      115.283   0.00367407
      115.356   0.00367149
      115.430   0.00366893
      115.503   0.00366637
      115.577   0.00366380
      115.650   0.00366125
      115.724   0.00365870
      115.797   0.00365615
      115.871   0.00365361
      115.944   0.00365107
      116.018   0.00364853
      116.091   0.00364600
      116.165   0.00364347
      116.238   0.00364095
      116.312   0.00363843
      116.385   0.00363592
      116.455   0.00363353
      116.491   0.00363228
      116.532   0.00363089
      116.606   0.00362839
      116.679   0.00362589
      116.753   0.00362339
      116.826   0.00362090
      116.900   0.00361841
      116.973   0.00361593
      117.047   0.00361344
      117.120   0.00361097
      117.194   0.00360850
      117.267   0.00360602
      117.341   0.00360356
      117.414   0.00360110
      117.488   0.00359864
      117.680   0.00359222
      117.846   0.00358673
      118.278   0.00357255
      118.951   0.00355058
      119.502   0.00353282
      120.192   0.00351087
      120.743   0.00349352
      121.441   0.00347192
      121.993   0.00345497
      122.559   0.00343788
      123.250   0.00341715
      123.801   0.00340090
      124.516   0.00338004
      125.067   0.00336415
      125.738   0.00334507
      126.212   0.00333166
      126.378   0.00332703
      126.528   0.00332283
      126.601   0.00332078
      126.675   0.00331874
      126.748   0.00331671
      126.822   0.00331467
      126.895   0.00331264
      126.969   0.00331061
      127.042   0.00330859
      127.116   0.00330656
      127.189   0.00330454
      127.263   0.00330253
      127.336   0.00330051
      127.410   0.00329850
      127.483   0.00329649
      127.557   0.00329449
      127.630   0.00329249
      127.697   0.00329069
      127.733   0.00328969
      127.777   0.00328849
      127.851   0.00328650
      127.924   0.00328451
      127.998   0.00328251
      128.071   0.00328053
      128.145   0.00327855
      128.218   0.00327657
      128.292   0.00327459
      128.365   0.00327262
      128.439   0.00327065
      128.512   0.00326867
      128.586   0.00326671
      128.659   0.00326475
      128.733   0.00326279
      128.806   0.00326083
      128.880   0.00325888
      128.953   0.00325692
      129.027   0.00325498
      129.100   0.00325303
      129.171   0.00325117
      129.208   0.00325020
      129.247   0.00324915
      129.321   0.00324722
      129.394   0.00324528
